Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
199711,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/14/19 00:46,"770 Lakeview St, Boston, MA 02215"
199712,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/07/19 13:21,"900 North St, San Francisco, CA 94016"
199713,$i$P$h$o$n$e$,1,£700,05/08/19 15:26,"842 1st St, San Francisco, CA 94016"
199713,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/08/19 15:26,"842 1st St, San Francisco, CA 94016"
199714,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/07/19 17:02,"367 6th St, Boston, MA 02215"
199715,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/08/19 11:50,"85 12th St, San Francisco, CA 94016"
199716,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/04/19 12:27,"795 North St, New York City, NY 10001"
199717,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/16/19 17:57,"715 Dogwood St, Seattle, WA 98101"
199718,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/25/19 16:27,"116 5th St, Los Angeles, CA 90001"
199719,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/07/19 02:01,"849 5th St, New York City, NY 10001"
199720,$i$P$h$o$n$e$,1,£700,05/29/19 23:27,"209 Walnut St, Boston, MA 02215"
199721,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/25/19 11:32,"677 Washington St, Portland, OR 97035"
199722,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/27/19 12:37,"61 Chestnut St, San Francisco, CA 94016"
199723,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/07/19 19:25,"158 12th St, San Francisco, CA 94016"
199724,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/02/19 22:35,"896 8th St, Portland, OR 97035"
199725,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/22/19 20:50,"315 Willow St, San Francisco, CA 94016"
199726,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/17/19 20:38,"636 Cedar St, Boston, MA 02215"
199727,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/18/19 23:16,"917 Walnut St, Dallas, TX 75001"
199728,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/08/19 07:13,"407 2nd St, San Francisco, CA 94016"
199728,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/08/19 07:13,"407 2nd St, San Francisco, CA 94016"
199729,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/21/19 19:14,"875 North St, San Francisco, CA 94016"
199730,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/25/19 12:45,"329 7th St, New York City, NY 10001"
199731,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/01/19 13:37,"722 Lake St, San Francisco, CA 94016"
199732,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/04/19 17:47,"146 Wilson St, San Francisco, CA 94016"
199733,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/27/19 23:48,"191 Willow St, San Francisco, CA 94016"
199734,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/03/19 19:44,"426 5th St, Austin, TX 73301"
199735,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/28/19 13:24,"729 Wilson St, Los Angeles, CA 90001"
199736,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/12/19 10:43,"307 6th St, Boston, MA 02215"
199737,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/13/19 20:30,"316 Cherry St, Dallas, TX 75001"
199738,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/21/19 20:52,"621 Highland St, Dallas, TX 75001"
199738,$F$l$a$t$s$c$r$e$e$n$ $T$V$,1,£300,05/21/19 20:52,"621 Highland St, Dallas, TX 75001"
199739,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/24/19 15:37,"144 Hickory St, San Francisco, CA 94016"
199740,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/30/19 18:05,"802 4th St, New York City, NY 10001"
199741,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/18/19 09:42,"404 Center St, Los Angeles, CA 90001"
199742,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,4,,05/09/19 21:34,"666 Hill St, New York City, NY 10001"
199743,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/21/19 14:58,"605 River St, Seattle, WA 98101"
199744,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/11/19 14:43,"612 Pine St, Los Angeles, CA 90001"
199745,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/27/19 10:54,"397 7th St, Los Angeles, CA 90001"
199746,$i$P$h$o$n$e$,1,£700,05/29/19 03:19,"572 1st St, Portland, ME 04101"
199746,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/29/19 03:19,"572 1st St, Portland, ME 04101"
199747,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/02/19 13:13,"180 West St, San Francisco, CA 94016"
199748,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/11/19 08:30,"409 Main St, Atlanta, GA 30301"
199748,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/11/19 08:30,"409 Main St, Atlanta, GA 30301"
199749,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/07/19 18:45,"931 12th St, Seattle, WA 98101"
199750,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/11/19 08:30,"190 River St, Portland, OR 97035"
199751,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/05/19 19:04,"222 8th St, San Francisco, CA 94016"
199752,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/20/19 22:28,"463 7th St, Boston, MA 02215"
199753,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,5,,05/20/19 21:00,"16 7th St, San Francisco, CA 94016"
199754,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/28/19 10:24,"340 Lakeview St, Los Angeles, CA 90001"
199755,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/15/19 21:41,"282 13th St, Boston, MA 02215"
199756,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/10/19 12:04,"20 West St, Los Angeles, CA 90001"
199757,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/08/19 18:56,"951 7th St, Dallas, TX 75001"
199758,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/19/19 18:17,"563 9th St, Dallas, TX 75001"
199759,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/06/19 12:42,"546 Hill St, Dallas, TX 75001"
199760,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/15/19 15:51,"316 Hill St, San Francisco, CA 94016"
199761,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/19/19 07:02,"858 Cherry St, Seattle, WA 98101"
199762,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/21/19 10:01,"762 Washington St, Boston, MA 02215"
199763,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/16/19 12:53,"639 Walnut St, San Francisco, CA 94016"
199764,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/20/19 10:20,"83 6th St, Los Angeles, CA 90001"
199765,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/31/19 11:20,"509 Dogwood St, New York City, NY 10001"
199766,$i$P$h$o$n$e$,1,£700,05/14/19 10:43,"451 Center St, Seattle, WA 98101"
199767,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/28/19 01:06,"661 Hill St, Portland, OR 97035"
199767,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/28/19 01:06,"661 Hill St, Portland, OR 97035"
199768,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/06/19 19:26,"127 Park St, Los Angeles, CA 90001"
199769,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/28/19 12:04,"132 West St, Los Angeles, CA 90001"
199770,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/17/19 21:01,"2 Elm St, New York City, NY 10001"
199771,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/30/19 17:58,"764 Cedar St, Los Angeles, CA 90001"
199772,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/07/19 16:53,"553 Meadow St, Seattle, WA 98101"
199773,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/29/19 15:23,"952 4th St, Los Angeles, CA 90001"
199774,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/26/19 20:50,"849 Johnson St, Portland, OR 97035"
199775,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/30/19 17:54,"601 1st St, San Francisco, CA 94016"
199776,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/12/19 19:18,"401 Willow St, Boston, MA 02215"
199777,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/31/19 00:34,"317 11th St, New York City, NY 10001"
199778,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/23/19 16:55,"251 12th St, Atlanta, GA 30301"
199779,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/01/19 22:38,"786 Lincoln St, Boston, MA 02215"
199780,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/08/19 15:52,"404 Willow St, Los Angeles, CA 90001"
199781,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/09/19 13:47,"151 Elm St, Portland, OR 97035"
199781,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/09/19 13:47,"151 Elm St, Portland, OR 97035"
199782,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/07/19 08:39,"174 Sunset St, Atlanta, GA 30301"
199783,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/03/19 09:30,"789 Chestnut St, San Francisco, CA 94016"
199784,$G$o$o$g$l$e$ $P$h$o$n$e$,1,£600,05/01/19 18:32,"995 Center St, San Francisco, CA 94016"
199785,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/06/19 14:59,"780 8th St, Dallas, TX 75001"
199786,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/01/19 10:17,"190 Hickory St, Dallas, TX 75001"
199787,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/18/19 07:15,"703 Washington St, Los Angeles, CA 90001"
199788,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/26/19 12:30,"153 South St, Seattle, WA 98101"
199789,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/01/19 10:15,"625 13th St, Atlanta, GA 30301"
199790,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/14/19 11:14,"666 Johnson St, Los Angeles, CA 90001"
199791,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/12/19 17:17,"19 Hill St, Portland, OR 97035"
199792,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/23/19 17:49,"675 Chestnut St, Seattle, WA 98101"
199793,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/06/19 17:26,"831 Forest St, Dallas, TX 75001"
199794,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/03/19 00:31,"451 Jackson St, Atlanta, GA 30301"
Order ID,$P$r$o$d$u$c$t$,Quantity Ordered,£Price Each,Order Date,Purchase Address
199795,$i$P$h$o$n$e$,1,£700,05/08/19 20:41,"178 Main St, Seattle, WA 98101"
199796,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/31/19 10:35,"339 12th St, Austin, TX 73301"
199797,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/23/19 23:37,"416 Meadow St, New York City, NY 10001"
199798,$i$P$h$o$n$e$,1,£700,05/28/19 21:42,"892 Johnson St, Los Angeles, CA 90001"
199799,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/02/19 23:06,"612 Lincoln St, Portland, OR 97035"
199800,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/04/19 20:53,"511 11th St, Boston, MA 02215"
199801,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/14/19 10:43,"606 Hickory St, Dallas, TX 75001"
199802,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/24/19 10:13,"579 Lake St, Seattle, WA 98101"
199803,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/06/19 22:51,"950 6th St, Boston, MA 02215"
199804,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/30/19 20:45,"527 12th St, Boston, MA 02215"
199805,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/11/19 10:04,"140 5th St, New York City, NY 10001"
199806,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/05/19 12:09,"387 Maple St, Atlanta, GA 30301"
199807,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/26/19 13:00,"829 Ridge St, San Francisco, CA 94016"
199808,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,5,,05/08/19 09:51,"219 Lake St, Austin, TX 73301"
199809,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/12/19 22:36,"180 Center St, Dallas, TX 75001"
199810,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/17/19 10:56,"581 Spruce St, San Francisco, CA 94016"
199811,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/29/19 19:10,"332 11th St, Atlanta, GA 30301"
199812,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/08/19 15:51,"791 Jefferson St, San Francisco, CA 94016"
199813,$i$P$h$o$n$e$,1,£700,05/29/19 17:27,"989 2nd St, Los Angeles, CA 90001"
199814,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/02/19 20:25,"709 North St, San Francisco, CA 94016"
199815,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/15/19 09:45,"817 7th St, San Francisco, CA 94016"
199816,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/07/19 12:24,"36 Walnut St, Los Angeles, CA 90001"
199817,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/30/19 21:23,"499 Maple St, Austin, TX 73301"
199818,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/09/19 23:26,"993 Willow St, New York City, NY 10001"
199819,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/04/19 12:54,"820 North St, Dallas, TX 75001"
199820,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/03/19 20:44,"286 4th St, San Francisco, CA 94016"
199821,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/18/19 14:10,"721 Johnson St, Dallas, TX 75001"
199822,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/21/19 14:51,"598 Pine St, Dallas, TX 75001"
199823,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/21/19 07:49,"73 Washington St, Boston, MA 02215"
199824,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/03/19 07:45,"677 4th St, Dallas, TX 75001"
199825,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/23/19 22:21,"467 5th St, Portland, ME 04101"
199826,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/13/19 19:19,"123 2nd St, Austin, TX 73301"
199827,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/19/19 08:51,"258 Elm St, Austin, TX 73301"
199828,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,2,£11.99,05/17/19 19:29,"575 13th St, Atlanta, GA 30301"
199829,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/15/19 02:33,"8 14th St, Seattle, WA 98101"
199830,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/02/19 22:23,"436 Walnut St, San Francisco, CA 94016"
199831,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/05/19 15:58,"310 2nd St, New York City, NY 10001"
199832,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/09/19 00:28,"700 Jackson St, New York City, NY 10001"
199833,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/31/19 12:24,"306 West St, Boston, MA 02215"
199834,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,5,,05/07/19 11:34,"782 South St, Los Angeles, CA 90001"
199835,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/13/19 16:25,"467 12th St, Los Angeles, CA 90001"
199836,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/26/19 10:57,"215 Sunset St, San Francisco, CA 94016"
199837,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/08/19 13:17,"636 Washington St, San Francisco, CA 94016"
199838,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,2,£11.95,05/19/19 16:06,"929 Lincoln St, Seattle, WA 98101"
199839,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/22/19 19:01,"918 1st St, San Francisco, CA 94016"
199840,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/10/19 14:11,"596 Lakeview St, New York City, NY 10001"
199841,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/23/19 18:07,"978 Washington St, New York City, NY 10001"
199842,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/13/19 11:55,"742 Sunset St, Boston, MA 02215"
199843,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/09/19 11:38,"622 Dogwood St, San Francisco, CA 94016"
199844,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/09/19 12:32,"124 1st St, New York City, NY 10001"
199845,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/27/19 14:11,"605 Jackson St, San Francisco, CA 94016"
199846,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/11/19 19:17,"557 Lake St, San Francisco, CA 94016"
199847,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/08/19 21:20,"475 11th St, San Francisco, CA 94016"
199848,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/15/19 13:21,"205 Main St, Seattle, WA 98101"
199849,$V$a$r$e$e$b$a$d$d$ $P$h$o$n$e$,1,£400,05/07/19 13:57,"786 West St, Seattle, WA 98101"
199849,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/07/19 13:57,"786 West St, Seattle, WA 98101"
199850,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/25/19 21:56,"62 Washington St, Los Angeles, CA 90001"
199851,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/28/19 21:39,"858 Church St, New York City, NY 10001"
199852,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/03/19 21:07,"18 River St, San Francisco, CA 94016"
199853,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/27/19 11:14,"932 Chestnut St, New York City, NY 10001"
199854,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/26/19 19:24,"812 2nd St, Los Angeles, CA 90001"
199855,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/23/19 10:39,"836 Meadow St, Portland, OR 97035"
199856,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/10/19 18:58,"348 5th St, Portland, ME 04101"
199857,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/01/19 11:08,"448 Lincoln St, San Francisco, CA 94016"
199858,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/04/19 13:13,"867 13th St, Boston, MA 02215"
199859,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,2,£11.95,05/03/19 08:43,"315 Highland St, San Francisco, CA 94016"
199860,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/17/19 10:12,"870 Spruce St, Los Angeles, CA 90001"
199861,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/05/19 20:46,"537 Center St, San Francisco, CA 94016"
199862,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/25/19 20:40,"882 Lincoln St, Los Angeles, CA 90001"
199863,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/10/19 10:35,"219 Walnut St, San Francisco, CA 94016"
199864,$i$P$h$o$n$e$,1,£700,05/03/19 11:35,"821 Dogwood St, Los Angeles, CA 90001"
199865,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/13/19 21:03,"197 5th St, Los Angeles, CA 90001"
199866,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/02/19 22:42,"56 Center St, San Francisco, CA 94016"
199867,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/25/19 21:49,"607 9th St, Los Angeles, CA 90001"
199868,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/12/19 23:18,"572 8th St, Los Angeles, CA 90001"
199869,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/01/19 21:19,"681 Jackson St, New York City, NY 10001"
199870,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/09/19 09:37,"16 14th St, Los Angeles, CA 90001"
199871,$L$G$ $W$a$s$h$i$n$g$ $M$a$c$h$i$n$e$,1,£600.0,05/10/19 15:11,"721 Hickory St, Portland, OR 97035"
199872,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/07/19 22:26,"771 13th St, Los Angeles, CA 90001"
199873,$i$P$h$o$n$e$,1,£700,05/20/19 13:18,"439 Highland St, San Francisco, CA 94016"
199874,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/28/19 20:02,"217 Cedar St, Portland, OR 97035"
